instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,pc_name,family,title,flag,clean_info,sorted_title
1171854,0,intel,i5,0,1.86,0,0," 10.2 - elitebook s230u in 32 1.86ghz - ghz 0gb - i5 5820k new 64-bit - win7hp, gb hd price",2, 0gb 186ghz 102 32 5820k 64bit elitebook gb ghz hd i5 in new price s230u win7hp,     0gb 186ghz 102 32 5820k 64bit elitebook gb ghz hd i5 in new price s230u win7hp
1180048,lenovo,amd,radeon,0,0,0,lenovo," alienware thinkcentre lenovo notebook 20am004uus ii 11.6"" - 1tb 180ssd 1tb dongle laptop | 887770203943 - (4 radeon",2, 4 116 180ssd 1tb 1tb 20am004uus 887770203943 alienware dongle ii lenovo radeon thinkcentre , 4   116 180ssd 1tb 1tb 20am004uus 887770203943 alienware dongle ii laptop lenovo notebook radeon thinkcentre 
713104,0,intel,i7,0,0,0,0, amazon.com thinkcentre & i7 laptop notebook ebay celeron 4gb great 2 1g notebook win mini ghz ghz | ebay 320 laptops drive 256 x intel,2,  1g 2 256 320 4gb amazoncom celeron drive ebay ebay ghz ghz i7 intel mini thinkcentre x ,  1g 2 256 320 4gb amazoncom celeron drive ebay ebay ghz ghz great i7 intel laptop laptops mini notebook notebook thinkcentre win x 
999824,hp,intel,i5,9470m,0,9470m,hp, hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 32-bit - 4 gb ram - 320 gb hdd,2, 14 32bit 320 3427u 4 7 9470m elitebook folio gb gb hp i5 pro ram windows,      14 32bit 320 3427u 4 7 9470m core elitebook folio gb gb hdd hp i5 pro ram windows
868755,hp,0,0,0,0,0,hp," 11.6 slim hp wi nv55c56u 17.3-inch 14"" 160gb buy 32gb window core & | mini / nicaragua 8 - laptops alibaba.com",2,   116 14 160gb 173inch 32gb 8 alibabacom hp mini nicaragua nv55c56u slim wi window ,    116 14 160gb 173inch 32gb 8 alibabacom buy core hp laptops mini nicaragua nv55c56u slim wi window 
1032600,lenovo,intel,i5,0,0,0,lenovo, lenovo 320gb - dh31t 20c6008xus core 2 parts - | i5 2 lenovo & - 4 | hd premium,2,  2 2 20c6008xus 320gb 4 dh31t hd i5 lenovo lenovo parts premium  ,     2 2 20c6008xus 320gb 4 core dh31t hd i5 lenovo lenovo parts premium  
745880,hp,intel,i3,3120m,0,3120m,hp, hp : - 13 fit i3-3120m/ - (1.7 1 - 8 atom switching | mineral | ebay,2, 17 1 13 8  atom ebay fit hp i33120m mineral switching  , 17    1 13 8  atom ebay fit hp i33120m mineral switching  
1065376,lenovo,0,0,0,0,0,lenovo," lenovo inspiron laptop 13.3"" 0899 notebook 4xb0f18671 2 led-backlit 6 ghz ebay midnight",2, 0899 133 2 4xb0f18671 6 ebay ghz inspiron ledbacklit lenovo midnight, 0899 133 2 4xb0f18671 6 ebay ghz inspiron laptop ledbacklit lenovo midnight notebook
500133,0,intel,pentium,n7010,0,0,0," pentium c2g91us#aba n7010 intel 6885 - android 16gb ultra exynos 2nd (zm-f2-red) 1"" 8 accessories | ghz ebay ram gb product 3.0 windows,laptops 4 intel alibaba.com",2, zmf2red 1 16gb 2nd 30 4 6885 8 alibabacom android c2g91usaba ebay exynos gb ghz intel intel n7010 pentium ram ultra windowslaptops , zmf2red  1 16gb 2nd 30 4 6885 8 accessories alibabacom android c2g91usaba ebay exynos gb ghz intel intel n7010 pentium product ram ultra windowslaptops 
246181,lenovo,intel,i5,3320m,0,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 2324 320 3320m 4 64bit 7 gb gb i5 lenovo pro ram thinkpad windows x230,       125 2324 320 3320m 4 64bit 7 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
541098,lenovo,intel,i7,3667u,0,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 256 gb ssd - vology",2, 14 256 3460 3667u 64bit 8 8 carbon gb gb i7 lenovo pro ram thinkpad windows x1,       14 256 3460 3667u 64bit 8 8 carbon core gb gb i7 lenovo pro ram ssd thinkpad vology windows x1
983468,dell,intel,i5,0,0,0,dell," dell 6"" alienware server desktop 4ghz (sabertooth-z97-mark1) k02ca - - 20c6003kza dvdrw 887942721275 i5 cheap gb - ebay gb | | 500 - - computer - & gb",2,  sabertoothz97mark1 20c6003kza 4ghz 500 6 887942721275 alienware computer dell desktop ebay gb gb gb i5 k02ca server  ,  sabertoothz97mark1       20c6003kza 4ghz 500 6 887942721275 alienware cheap computer dell desktop dvdrw ebay gb gb gb i5 k02ca server  
1147313,lenovo,0,0,0,0,0,lenovo, lenovo cf e6440 13 notebook 3,0, 13 3 cf e6440 lenovo, 13 3 cf e6440 lenovo notebook
197042,lenovo,amd,0,0,0,0,lenovo, lenovo inch 7 carbon - 1gb inch warranty amd i3 500gb hdd - 2,2, 1gb 2 500gb 7 amd carbon i3 lenovo warranty,   1gb 2 500gb 7 amd carbon hdd i3 inch inch lenovo warranty
565684,acer,intel,i3,4010u,1.70,e1572,acer," amazon.com : brand new acer america corp. acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black : computers & accessories",2,  170 156   acer acer amazoncom america aspire black brand corp e157234014g50mnkk ghz i3 i34010u intel new,    170 156   accessories acer acer amazoncom america aspire black brand computers core corp e157234014g50mnkk ghz i3 i34010u intel led new notebook
426426,0,amd,a8,0,0,0,0," amazon.com maximus 901 vology a8 | 12.5"" core ghz - 17.3 wireless 4gb to 4gb product - mini alibaba.com - product -",2, 125 173 4gb 4gb 901 a8 alibabacom amazoncom ghz maximus mini to wireless ,     125 173 4gb 4gb 901 a8 alibabacom amazoncom core ghz maximus mini product product to vology wireless 
573883,0,0,0,0,0,0,0, amazon.com : as laptop laptop 2 8,1, 2 8  amazoncom as, 2 8  amazoncom as laptop laptop
590269,0,intel,i5,0,0,0,0," panasonic optimized - t8 support | laptop, pent i5 6gb - core 66ghz notebook pro product ghz hdd, 4 windows ram hdd",2, 4 66ghz 6gb ghz hdd i5 laptop optimized panasonic pent pro ram support t8 windows ,   4 66ghz 6gb core ghz hdd hdd i5 laptop notebook optimized panasonic pent pro product ram support t8 windows 
180669,lenovo,intel,i5,2540m,0,4291,lenovo," lenovo thinkpad x220 4291 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 2 gb ram - 320 gb hdd - vology",2, 125 2 2540m 320 4291 64bit 7 gb gb i5 lenovo pro ram thinkpad windows x220,       125 2 2540m 320 4291 64bit 7 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x220
360898,hp,intel,i7,0,0,0,hp, pc hp low latitude i7 notebooks 212,1, 212 hp i7 latitude low notebooks, 212 hp i7 latitude low notebooks pc
524746,acer,0,0,0,0,0,acer, amazon.com : acer aspire nx.mpsaa.002;e5-571-30f1 15.6-inch laptop : computers & accessories,1,  156inch   acer amazoncom aspire nxmpsaa002e557130f1,  156inch   accessories acer amazoncom aspire computers laptop nxmpsaa002e557130f1
385484,lenovo,intel,i3,4030u,0,0,lenovo," lenovo duo pc3-12800e | 20be003aus 571g i5 thinkpad ram pro cd 6 dvd ebay pentium 15.6"" product i3-4030u laptop computers : 7 computer windows",2, 156 20be003aus 571g 6 7  cd computer duo dvd ebay i34030u i5 lenovo pc312800e pentium pro ram thinkpad windows , 156 20be003aus 571g 6 7  cd computer computers duo dvd ebay i34030u i5 laptop lenovo pc312800e pentium pro product ram thinkpad windows 
1065420,acer,0,0,0,0,0,acer, 886227338436 to inch 7 ssd 755 13 - gb gb allwinner 7 - 128gb acer post gb,2, 128gb 13 7 7 755 886227338436 acer allwinner gb gb gb post to,   128gb 13 7 7 755 886227338436 acer allwinner gb gb gb inch post ssd to
991703,acer,0,0,0,0,0,acer," 9.7"" : x1 latitude ghz acer 2630qm notebook hd4600 15 pro 512mb mini 2145",2, 15 2145 2630qm 512mb 97  acer ghz hd4600 latitude mini pro x1, 15 2145 2630qm 512mb 97  acer ghz hd4600 latitude mini notebook pro x1
893401,0,0,0,0,0,0,0, ibm thinkpad pink tmp246-m-33ph-intel inch 16gb - buy on touchscreen accessories win8pro 4g | -,2, 16gb 4g ibm on pink thinkpad tmp246m33phintel touchscreen win8pro ,   16gb 4g accessories buy ibm inch on pink thinkpad tmp246m33phintel touchscreen win8pro 
41434,0,0,0,0,0,0,0, toshiba t430 g1 led hours -,0, g1 hours t430 toshiba,  g1 hours led t430 toshiba
1196506,lenovo,intel,i3,3110m,0,0,lenovo," lenovo quality 4 2ghz pavilion core ion i3-3110m, 4.2 - | core wifi catalog.com pro gb manufacturer 6gb ram comprar",2, 2ghz 4 42 6gb catalogcom comprar gb i33110m ion lenovo manufacturer pavilion pro ram ,  2ghz 4 42 6gb catalogcom comprar core core gb i33110m ion lenovo manufacturer pavilion pro quality ram wifi 
262620,hp,0,0,0,0,0,hp, hp m285e eurocom 6550b parts - touchscreen,1, 6550b eurocom hp m285e parts touchscreen,  6550b eurocom hp m285e parts touchscreen
303592,lenovo,intel,i7,0,0,0,lenovo," hp quality edge vology lenovo 4gb,hdd ata) 1 call dpi notebook i7 china pc,ramos 2.9",2, 1 29 4gbhdd ata call dpi edge hp i7 lenovo pcramos, 1 29 4gbhdd ata call china dpi edge hp i7 lenovo notebook pcramos quality vology
41451,0,0,0,0,0,0,0, miniprice.ca aspire gb travelmate led - tablet core core touchscreen a13 hdd - pro ssd mid xmg ssd / 14,2,  14 a13 aspire gb mid minipriceca pro tablet touchscreen travelmate xmg,    14 a13 aspire core core gb hdd led mid minipriceca pro ssd ssd tablet touchscreen travelmate xmg
598515,0,intel,0,0,0,0,0," 13.3"" amazon.com - intel cf-c2acada1m laptop -",1, 133 amazoncom cfc2acada1m intel,   133 amazoncom cfc2acada1m intel laptop
852468,acer,intel,i5,512m,0,i5512,acer," acer : w540 20b6005fca - 12.5"" windows core i5 512mb - i5 ssd - hard / - gb gb by deals,china",2,  125 20b6005fca 512mb  acer by dealschina gb gb hard i5 i5 w540 windows,      125 20b6005fca 512mb  acer by core dealschina gb gb hard i5 i5 ssd w540 windows
328181,lenovo,intel,i5,3320m,0,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 320 3320m 3435 4 64bit 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230,       125 320 3320m 3435 4 64bit 7 core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
1188342,asus,intel,i5,4300u,0,0,asus, asus vaio t520 512mb/4g 6464 500gb 3.2 touchscreen i7 ghz milesone win laptop 8.1 i5-4300u i5 1.60 intel,2, 160 32 500gb 512mb4g 6464 81 asus ghz i5 i54300u i7 intel milesone t520 touchscreen vaio, 160 32 500gb 512mb4g 6464 81 asus ghz i5 i54300u i7 intel laptop milesone t520 touchscreen vaio win
197117,0,intel,pentium,0,0,0,0, amazon.com core tablet pentium - thinkpad -,1, amazoncom pentium tablet thinkpad,   amazoncom core pentium tablet thinkpad
950787,0,0,0,0,0,0,0, panasonic win ux21e 5547 a-series 4.0 windows laptop 5200 80gb ghz,1, 40 5200 5547 80gb aseries ghz panasonic ux21e windows, 40 5200 5547 80gb aseries ghz laptop panasonic ux21e win windows
279050,0,intel,i7,3320m,0,0,0, panasonic compaq 5532 gt70 c2d monochrome laptop core 3.1 3320m ips i7 | - ebay - 4 rw wifi 0816909107302,2, 0816909107302 31 3320m 4 5532 c2d compaq ebay gt70 i7 monochrome panasonic rw ,   0816909107302 31 3320m 4 5532 c2d compaq core ebay gt70 i7 ips laptop monochrome panasonic rw wifi 
1196557,0,intel,i7,0,0,0,0, $239 samsung 8530w i7 win inch 53ghz core 3940xm - gaming tablet dual (ips),2, 239 ips 3940xm 53ghz 8530w dual gaming i7 samsung tablet, 239 ips  3940xm 53ghz 8530w core dual gaming i7 inch samsung tablet win
393759,lenovo,intel,i5,3320m,0,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 180 gb ssd - vology",2,  125 180 2325 3320m 4 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230,        125 180 2325 3320m 4 64bit 64bit 7 8 core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x230
483874,0,intel,i5,0,0,0,0, 5inch probook 8510p g1 ssd i5 core ram core i5 8gb 0g,1, 0g 5inch 8510p 8gb g1 i5 i5 probook ram, 0g 5inch 8510p 8gb core core g1 i5 i5 probook ram ssd
1073700,lenovo,intel,i5,3320m,0,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology",2,  125 2320 3320m 4 500 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230,        125 2320 3320m 4 500 64bit 64bit 7 8 core downgrade gb gb hdd i5 lenovo pro pro ram thinkpad vology windows windows x230
557605,0,intel,i5,0,1.70,0,0, fast cf-31walcx1m t60 touch cortex plus netbook 1.7ghz i5 | - 8 | dvdâ±rw 3 4xb0f28713 computers (refurbished) 3,2, refurbished 17ghz 3 3 4xb0f28713 8 cf31walcx1m cortex dvdârw fast i5 netbook plus t60 touch  , refurbished  17ghz 3 3 4xb0f28713 8 cf31walcx1m computers cortex dvdârw fast i5 netbook plus t60 touch  
1155623,lenovo,intel,i5,3320m,2.60,3435,lenovo," lenovo thinkpad x230t 3435-22u tablet pc - 3rd generation intel core i5-3320m 2.6ghz, 4gb ddr3, 500gb hdd, 12.5 multi-touch display, windows 7 professional 64-bit at tigerdirect.com",2, 125 26ghz 343522u 3rd 4gb 500gb 64bit 7 at ddr3 display generation hdd i53320m intel lenovo multitouch professional tablet thinkpad tigerdirectcom windows x230t,  125 26ghz 343522u 3rd 4gb 500gb 64bit 7 at core ddr3 display generation hdd i53320m intel lenovo multitouch pc professional tablet thinkpad tigerdirectcom windows x230t
680488,0,intel,i3,4200u,0,0,0," ibm multisync android4.0 2355 dominator-895;9s7-1763a2-895 pscluu-01e004 - i3 7 4.0 ips | i5-4200u 100 - ram - gb graphite laptops laptop,wholesale black",2, 100 2355 40 7 android40 black dominator8959s71763a2895 gb graphite i3 i54200u ibm laptopwholesale multisync pscluu01e004 ram ,    100 2355 40 7 android40 black dominator8959s71763a2895 gb graphite i3 i54200u ibm ips laptopwholesale laptops multisync pscluu01e004 ram 
418345,acer,intel,i5,4700m,0,0,acer," 18 f3q81us#aba acer 4"" 64-bit core 1080p 4700mq (newest windows hdd pouces (8 2.70 ms i5, nm10chipset processor 15.4"" hd used",2, 8 newest 1080p 154 18 270 4 4700mq 64bit acer f3q81usaba hd i5 ms nm10chipset pouces used windows, 8 newest 1080p 154 18 270 4 4700mq 64bit acer core f3q81usaba hd hdd i5 ms nm10chipset pouces processor used windows
795180,0,intel,i5,0,0,0,0," - product 14 touchscreen intel pro thinkpad c2 - hdd 6"" i5, hd / / | gb 320 500gb",2,   14 320 500gb 6 c2 gb hd i5 intel pro thinkpad touchscreen ,     14 320 500gb 6 c2 gb hd hdd i5 intel pro product thinkpad touchscreen 
1188396,dell,intel,i7,4500u,0,0,dell, dell cf-31walahrm dominatorpro-890 i7 multipurpose led screen price core working dell switching uk australia | nvidia ebay ebay mini ram 320 768 i7-4500u - - -,2, 320 768 cf31walahrm dell dell dominatorpro890 ebay ebay i7 i74500u mini multipurpose nvidia price ram screen switching uk working ,    320 768 australia cf31walahrm core dell dell dominatorpro890 ebay ebay i7 i74500u led mini multipurpose nvidia price ram screen switching uk working 
934452,hp,0,0,0,0,0,hp," one 15.6"" : 20al008yus hp antivirus",0, 156 20al008yus  antivirus hp one, 156 20al008yus  antivirus hp one
41532,lenovo,intel,i7,0,0,0,lenovo," lenovo yoga gt70 14 led i7 1 i7 i7 hd windows 2 win 16gb inch,laptop inch - pc ebay ram -",2, 1 14 16gb 2 ebay gt70 hd i7 i7 i7 inchlaptop lenovo ram windows yoga,   1 14 16gb 2 ebay gt70 hd i7 i7 i7 inch inchlaptop led lenovo pc ram win windows yoga
999999,0,amd,athlon,0,0,0,0," 11.6 ativ e6540 macbook i7 hours laptop 4gb athlon l-162991 | win gps 10inch 9 accessories - pc,android4.0 core cheap - gb",2, 10inch 116 4gb 9 athlon ativ e6540 gb gps hours i7 l162991 macbook pcandroid40 ,   10inch 116 4gb 9 accessories athlon ativ cheap core e6540 gb gps hours i7 l162991 laptop macbook pcandroid40 win 
1008198,lenovo,intel,i3,4300m,0,0,lenovo," lenovo latitude 2740p 20cd android notebook - (81y6554) : i3 computer i5 250gb i5-4300m 7 | sw hdd,",2, 81y6554 20cd 250gb 2740p 7  android computer hdd i3 i5 i54300m latitude lenovo sw , 81y6554  20cd 250gb 2740p 7  android computer hdd i3 i5 i54300m latitude lenovo notebook sw 
1204806,0,intel,i5,0,0,0,0," panasonic toughbook x2 e5430, 2 - foundation 8gb intel i5 kb 8 laptop | phone ebay",2, 2 8 8gb e5430 ebay foundation i5 intel kb panasonic phone toughbook x2 ,  2 8 8gb e5430 ebay foundation i5 intel kb laptop panasonic phone toughbook x2 
696910,dell,intel,0,0,0,t410s,dell," dell thinkpad x230 t410s 15.6 14"" intel android notebook-black - ghz 64 pro pro 7200rpm paper | pc | - - reader, burner, dvd-writer - ram, lg dvd-writer",2, 14 156 64 7200rpm android burner dell dvdwriter dvdwriter ghz intel lg notebookblack paper pro pro ram reader t410s thinkpad x230  ,     14 156 64 7200rpm android burner dell dvdwriter dvdwriter ghz intel lg notebookblack paper pc pro pro ram reader t410s thinkpad x230  
967246,lenovo,intel,i5,3320m,0,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology",2, 125 3320m 3435 4 500 64bit 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230,       125 3320m 3435 4 500 64bit 7 core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
410199,lenovo,intel,i5,3210m,0,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3210m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology",2,  125 2320 3210m 4 500 64bit 64bit 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230,        125 2320 3210m 4 500 64bit 64bit 7 8 core downgrade gb gb hdd i5 lenovo pro pro ram thinkpad vology windows windows x230
451162,lenovo,intel,i5,2540m,0,4290,lenovo," lenovo thinkpad x220 4290 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 125 2540m 320 4 4290 64bit 7 gb gb i5 lenovo pro ram thinkpad windows x220,       125 2540m 320 4 4290 64bit 7 core gb gb hdd i5 lenovo pro ram thinkpad vology windows x220
410206,0,0,0,0,0,0,0," 10 chromebook c55d-a5170 12.5"" 15k",0, 10 125 15k c55da5170 chromebook, 10 125 15k c55da5170 chromebook
615011,dell,intel,0,0,0,0,dell, dell elitebook good os hdd+20 core - 2ghz 3ghz intel duo bt gb - computer - / is ebay,2,  2ghz 3ghz bt computer dell duo ebay elitebook gb good hdd20 intel is os,     2ghz 3ghz bt computer core dell duo ebay elitebook gb good hdd20 intel is os
639592,hp,intel,0,0,0,0,hp," hp gryphon - black d3w22aw#aba 571g - ghz intel a8 cam 3g (off-lease) | touchscreen intel ram, 022099450788 - downgrade 128 professional - on - 1 tp500la-eb31t -",2, offlease 022099450788 1 128 3g 571g a8 black cam d3w22awaba ghz gryphon hp intel intel on professional ram touchscreen tp500laeb31t , offlease       022099450788 1 128 3g 571g a8 black cam d3w22awaba downgrade ghz gryphon hp intel intel on professional ram touchscreen tp500laeb31t 
1139304,lenovo,intel,0,520m,0,0,lenovo, lenovo thinkpad d620 n2830 small-in-one 250 notebook 520m pc ultrabook laptop windows gtx 10.1 | ebay 4 for on - product gb gb - standard intel - -,2, 101 250 4 520m d620 ebay for gb gb gtx intel lenovo n2830 on smallinone standard thinkpad ultrabook windows ,     101 250 4 520m d620 ebay for gb gb gtx intel laptop lenovo n2830 notebook on pc product smallinone standard thinkpad ultrabook windows 
688746,hp,0,0,0,0,0,hp, vology - gb rugged hp 3448 proone,1, 3448 gb hp proone rugged,  3448 gb hp proone rugged vology
787055,lenovo,intel,i7,3667u,0,3460,lenovo," lenovo thinkpad x1 carbon touch 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 180 gb ssd - vology",2, 14 180 3460 3667u 64bit 8 8 carbon gb gb i7 lenovo pro ram thinkpad touch windows x1,       14 180 3460 3667u 64bit 8 8 carbon core gb gb i7 lenovo pro ram ssd thinkpad touch vology windows x1
664181,lenovo,intel,0,4600u,0,0,lenovo," lenovo precision e6400 y50 11.6"" core 4gb warranty laptop 4600u usb - new product intel - drive, pro",2, 116 4600u 4gb drive e6400 intel lenovo new precision pro usb warranty y50,   116 4600u 4gb core drive e6400 intel laptop lenovo new precision pro product usb warranty y50
