instance_id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,capacity,pc_name,family,title,flag,clean_info,sorted_title
835961,0,intel,i7,4700m,0,0,0,0," panasonic 4tb w530 vology saturn 4700mq toughbook intel 53ghz core 2348m netbool i7 star® 17"" 4 - atom -",1, 17 2348m 4 4700mq 4tb 53ghz atom i7 intel netbool panasonic saturn star toughbook w530, 17 2348m 4 4700mq 4tb 53ghz atom core i7 intel netbool panasonic saturn star toughbook vology w530
172425,0,intel,0,0,0,0,0,0, amazon.com : - thinkpad core 20am009qus 11 with topendelectronics intel win - general linux 15 -,1, 11 15 20am009qus intel thinkpad topendelectronics, 11 15 20am009qus amazon com core general intel linux thinkpad topendelectronics win with
1171854,0,intel,i5,0,1.86,0,0,0," 10.2 - elitebook s230u in 32 1.86ghz - ghz 0gb - i5 5820k new 64-bit - win7hp, gb hd price",1, 0gb 1 10 2 32 5820k 64 86ghz elitebook gb ghz hd i5 in new price s230u win7hp, 0gb 1 10 2 32 5820k 64 86ghz bit elitebook gb ghz hd i5 in new price s230u win7hp
1180048,lenovo,amd,radeon,0,0,0,0,lenovo," alienware thinkcentre lenovo notebook 20am004uus ii 11.6"" - 1tb 180ssd 1tb dongle laptop | 887770203943 - (4 radeon",1, 11 180ssd 1tb 1tb 20am004uus 4 6 887770203943 alienware dongle ii lenovo radeon thinkcentre, 11 180ssd 1tb 1tb 20am004uus 4 6 887770203943 alienware dongle ii laptop lenovo notebook radeon thinkcentre
713104,0,intel,i7,0,0,0,0,0, amazon.com thinkcentre & i7 laptop notebook ebay celeron 4gb great 2 1g notebook win mini ghz ghz | ebay 320 laptops drive 256 x intel,2, 1g 2 256 320 4gb celeron drive ebay ebay ghz ghz i7 intel mini thinkcentre x, 1g 2 256 320 4gb amazon celeron com drive ebay ebay ghz ghz great i7 intel laptop laptops mini notebook notebook thinkcentre win x
999824,hp,intel,i5,9470m,0,4 gb ram,9470m,hp, hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro 32-bit - 4 gb ram - 320 gb hdd,1, 14 32 320 3427u 4 7 9470m elitebook folio gb gb hp i5 pro ram windows, 14 32 320 3427u 4 7 9470m bit core elitebook folio gb gb hdd hp i5 pro ram windows
868755,hp,0,0,0,0,0,0,hp," 11.6 slim hp wi nv55c56u 17.3-inch 14"" 160gb buy 32gb window core & | mini / nicaragua 8 - laptops alibaba.com",2, 11 14 160gb 17 3 32gb 6 8 hp mini nicaragua nv55c56u slim wi window, 11 14 160gb 17 3 32gb 6 8 alibaba buy com core hp inch laptops mini nicaragua nv55c56u slim wi window
1032600,lenovo,intel,i5,0,0,0,0,lenovo, lenovo 320gb - dh31t 20c6008xus core 2 parts - | i5 2 lenovo & - 4 | hd premium,1, 2 2 20c6008xus 320gb 4 dh31t hd i5 lenovo lenovo parts premium, 2 2 20c6008xus 320gb 4 core dh31t hd i5 lenovo lenovo parts premium
745880,hp,intel,i3,3120m,0,0,3120m,hp, hp : - 13 fit i3-3120m/ - (1.7 1 - 8 atom switching | mineral | ebay,1, 1 1 13 3120m 7 8 atom ebay fit hp i3 mineral switching, 1 1 13 3120m 7 8 atom ebay fit hp i3 mineral switching
1065376,lenovo,0,0,0,0,0,0,lenovo," lenovo inspiron laptop 13.3"" 0899 notebook 4xb0f18671 2 led-backlit 6 ghz ebay midnight",1, 0899 13 2 3 4xb0f18671 6 backlit ebay ghz inspiron lenovo midnight, 0899 13 2 3 4xb0f18671 6 backlit ebay ghz inspiron laptop led lenovo midnight notebook
500133,0,intel,pentium,n7010,0,0,0,0," pentium c2g91us#aba n7010 intel 6885 - android 16gb ultra exynos 2nd (zm-f2-red) 1"" 8 accessories | ghz ebay ram gb product 3.0 windows,laptops 4 intel alibaba.com",2, 0 1 16gb 2nd 3 4 6885 8 aba android c2g91us ebay exynos f2 gb ghz intel intel n7010 pentium ram red ultra windows zm, 0 1 16gb 2nd 3 4 6885 8 aba accessories alibaba android c2g91us com ebay exynos f2 gb ghz intel intel laptops n7010 pentium product ram red ultra windows zm
246181,lenovo,intel,i5,3320m,0,4 gb ram,2324,lenovo," lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2324 320 3320m 4 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x230, 12 2324 320 3320m 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x230
541098,lenovo,intel,i7,3667u,0,8 gb ram,3460,lenovo," lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 256 gb ssd - vology",2, 14 256 3460 3667u 64 8 8 carbon gb gb i7 lenovo pro ram thinkpad windows x1, 14 256 3460 3667u 64 8 8 bit carbon core gb gb i7 lenovo pro ram ssd thinkpad vology windows x1
983468,dell,intel,i5,0,0,0,0,dell," dell 6"" alienware server desktop 4ghz (sabertooth-z97-mark1) k02ca - - 20c6003kza dvdrw 887942721275 i5 cheap gb - ebay gb | | 500 - - computer - & gb",2, 20c6003kza 4ghz 500 6 887942721275 alienware computer dell desktop ebay gb gb gb i5 k02ca mark1 sabertooth server z97, 20c6003kza 4ghz 500 6 887942721275 alienware cheap computer dell desktop dvdrw ebay gb gb gb i5 k02ca mark1 sabertooth server z97
1147313,lenovo,0,0,0,0,0,0,lenovo, lenovo cf e6440 13 notebook 3,0, 13 3 cf e6440 lenovo, 13 3 cf e6440 lenovo notebook
197042,lenovo,amd,0,0,0,0,0,lenovo, lenovo inch 7 carbon - 1gb inch warranty amd i3 500gb hdd - 2,1, 1gb 2 500gb 7 amd carbon i3 lenovo warranty, 1gb 2 500gb 7 amd carbon hdd i3 inch inch lenovo warranty
565684,acer,intel,i3,4010u,1.70,0,e1572,acer," amazon.com : brand new acer america corp. acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black : computers & accessories",2, 1 15 34014g50mnkk 4010u 572 6 70 acer acer america aspire black brand corp e1 ghz i3 i3 intel new, 1 15 34014g50mnkk 4010u 572 6 70 accessories acer acer amazon america aspire black brand com computers core corp e1 ghz i3 i3 intel led new notebook
426426,0,amd,a8,0,0,0,0,0," amazon.com maximus 901 vology a8 | 12.5"" core ghz - 17.3 wireless 4gb to 4gb product - mini alibaba.com - product -",2, 12 17 3 4gb 4gb 5 901 a8 ghz maximus mini to wireless, 12 17 3 4gb 4gb 5 901 a8 alibaba amazon com com core ghz maximus mini product product to vology wireless
573883,0,0,0,0,0,0,0,0, amazon.com : as laptop laptop 2 8,0, 2 8 as, 2 8 amazon as com laptop laptop
590269,0,intel,i5,0,0,0,0,0," panasonic optimized - t8 support | laptop, pent i5 6gb - core 66ghz notebook pro product ghz hdd, 4 windows ram hdd",1, 4 66ghz 6gb ghz i5 optimized panasonic pent pro ram support t8 windows, 4 66ghz 6gb core ghz hdd hdd i5 laptop notebook optimized panasonic pent pro product ram support t8 windows
180669,lenovo,intel,i5,2540m,0,2 gb ram,4291,lenovo," lenovo thinkpad x220 4291 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 2 gb ram - 320 gb hdd - vology",2, 12 2 2540m 320 4291 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x220, 12 2 2540m 320 4291 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x220
360898,hp,intel,i7,0,0,0,0,hp, pc hp low latitude i7 notebooks 212,0, 212 hp i7 latitude low notebooks, 212 hp i7 latitude low notebooks pc
524746,acer,0,0,0,0,0,0,acer, amazon.com : acer aspire nx.mpsaa.002;e5-571-30f1 15.6-inch laptop : computers & accessories,1, 002 15 30f1 571 6 acer aspire e5 mpsaa nx, 002 15 30f1 571 6 accessories acer amazon aspire com computers e5 inch laptop mpsaa nx
385484,lenovo,intel,i3,4030u,0,0,0,lenovo," lenovo duo pc3-12800e | 20be003aus 571g i5 thinkpad ram pro cd 6 dvd ebay pentium 15.6"" product i3-4030u laptop computers : 7 computer windows",2, 12800e 15 20be003aus 4030u 571g 6 6 7 cd computer duo dvd ebay i3 i5 lenovo pc3 pentium pro ram thinkpad windows, 12800e 15 20be003aus 4030u 571g 6 6 7 cd computer computers duo dvd ebay i3 i5 laptop lenovo pc3 pentium pro product ram thinkpad windows
1065420,acer,0,0,0,0,0,0,acer, 886227338436 to inch 7 ssd 755 13 - gb gb allwinner 7 - 128gb acer post gb,1, 128gb 13 7 7 755 886227338436 acer allwinner gb gb gb post to, 128gb 13 7 7 755 886227338436 acer allwinner gb gb gb inch post ssd to
991703,acer,0,0,0,0,0,0,acer," 9.7"" : x1 latitude ghz acer 2630qm notebook hd4600 15 pro 512mb mini 2145",1, 15 2145 2630qm 512mb 7 9 acer ghz hd4600 latitude mini pro x1, 15 2145 2630qm 512mb 7 9 acer ghz hd4600 latitude mini notebook pro x1
893401,0,0,0,0,0,0,0,0, ibm thinkpad pink tmp246-m-33ph-intel inch 16gb - buy on touchscreen accessories win8pro 4g | -,1, 16gb 33ph 4g ibm intel m on pink thinkpad tmp246 touchscreen win8pro, 16gb 33ph 4g accessories buy ibm inch intel m on pink thinkpad tmp246 touchscreen win8pro
41434,0,0,0,0,0,0,0,0, toshiba t430 g1 led hours -,0, g1 hours t430 toshiba, g1 hours led t430 toshiba
1196506,lenovo,intel,i3,3110m,0,6gb ram,0,lenovo," lenovo quality 4 2ghz pavilion core ion i3-3110m, 4.2 - | core wifi catalog.com pro gb manufacturer 6gb ram comprar",2, 2 2ghz 3110m 4 4 6gb catalog comprar gb i3 ion lenovo manufacturer pavilion pro ram, 2 2ghz 3110m 4 4 6gb catalog com comprar core core gb i3 ion lenovo manufacturer pavilion pro quality ram wifi
262620,hp,0,0,0,0,0,0,hp, hp m285e eurocom 6550b parts - touchscreen,0, 6550b eurocom hp m285e parts touchscreen, 6550b eurocom hp m285e parts touchscreen
303592,lenovo,intel,i7,0,0,0,0,lenovo," hp quality edge vology lenovo 4gb,hdd ata) 1 call dpi notebook i7 china pc,ramos 2.9",1, 1 2 4gb 9 ata call dpi edge hp i7 lenovo ramos, 1 2 4gb 9 ata call china dpi edge hdd hp i7 lenovo notebook pc quality ramos vology
41451,0,0,0,0,0,0,0,0, miniprice.ca aspire gb travelmate led - tablet core core touchscreen a13 hdd - pro ssd mid xmg ssd / 14,1, 14 a13 aspire ca gb mid miniprice pro tablet touchscreen travelmate xmg, 14 a13 aspire ca core core gb hdd led mid miniprice pro ssd ssd tablet touchscreen travelmate xmg
598515,0,intel,0,0,0,0,0,0," 13.3"" amazon.com - intel cf-c2acada1m laptop -",0, 13 3 c2acada1m cf intel, 13 3 amazon c2acada1m cf com intel laptop
852468,acer,intel,i5,512m,0,0,i5512,acer," acer : w540 20b6005fca - 12.5"" windows core i5 512mb - i5 ssd - hard / - gb gb by deals,china",1, 12 20b6005fca 5 512mb acer by deals gb gb hard i5 i5 w540 windows, 12 20b6005fca 5 512mb acer by china core deals gb gb hard i5 i5 ssd w540 windows
328181,lenovo,intel,i5,3320m,0,4 gb ram,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 320 3320m 3435 4 5 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 320 3320m 3435 4 5 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
1188342,asus,intel,i5,4300u,0,0,0,asus, asus vaio t520 512mb/4g 6464 500gb 3.2 touchscreen i7 ghz milesone win laptop 8.1 i5-4300u i5 1.60 intel,2, 1 1 2 3 4300u 4g 500gb 512mb 60 6464 8 asus ghz i5 i5 i7 intel milesone t520 touchscreen vaio, 1 1 2 3 4300u 4g 500gb 512mb 60 6464 8 asus ghz i5 i5 i7 intel laptop milesone t520 touchscreen vaio win
197117,0,intel,pentium,0,0,0,0,0, amazon.com core tablet pentium - thinkpad -,0, pentium tablet thinkpad, amazon com core pentium tablet thinkpad
950787,0,0,0,0,0,0,0,0, panasonic win ux21e 5547 a-series 4.0 windows laptop 5200 80gb ghz,1, 0 4 5200 5547 80gb a ghz panasonic series ux21e windows, 0 4 5200 5547 80gb a ghz laptop panasonic series ux21e win windows
279050,0,intel,i7,3320m,0,0,0,0, panasonic compaq 5532 gt70 c2d monochrome laptop core 3.1 3320m ips i7 | - ebay - 4 rw wifi 0816909107302,1, 0816909107302 1 3 3320m 4 5532 c2d compaq ebay gt70 i7 monochrome panasonic rw, 0816909107302 1 3 3320m 4 5532 c2d compaq core ebay gt70 i7 ips laptop monochrome panasonic rw wifi
1196557,0,intel,i7,0,0,0,0,0, $239 samsung 8530w i7 win inch 53ghz core 3940xm - gaming tablet dual (ips),1, 239 3940xm 53ghz 8530w dual gaming i7 samsung tablet, 239 3940xm 53ghz 8530w core dual gaming i7 inch ips samsung tablet win
393759,lenovo,intel,i5,3320m,0,4 gb ram,2325,lenovo," lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 180 gb ssd - vology",2, 12 180 2325 3320m 4 5 64 64 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230, 12 180 2325 3320m 4 5 64 64 7 8 bit bit core downgrade gb gb i5 lenovo pro pro ram ssd thinkpad vology windows windows x230
483874,0,intel,i5,0,0,0,0,0, 5inch probook 8510p g1 ssd i5 core ram core i5 8gb 0g,1, 0g 5inch 8510p 8gb g1 i5 i5 probook ram, 0g 5inch 8510p 8gb core core g1 i5 i5 probook ram ssd
1073700,lenovo,intel,i5,3320m,0,4 gb ram,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology",2, 12 2320 3320m 4 5 500 64 64 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230, 12 2320 3320m 4 5 500 64 64 7 8 bit bit core downgrade gb gb hdd i5 lenovo pro pro ram thinkpad vology windows windows x230
557605,0,intel,i5,0,1.70,0,0,0, fast cf-31walcx1m t60 touch cortex plus netbook 1.7ghz i5 | - 8 | dvdâ±rw 3 4xb0f28713 computers (refurbished) 3,1, 1 3 3 31walcx1m 4xb0f28713 7ghz 8 cf cortex dvdâ fast i5 netbook plus refurbished rw t60 touch, 1 3 3 31walcx1m 4xb0f28713 7ghz 8 cf computers cortex dvdâ fast i5 netbook plus refurbished rw t60 touch
1155623,lenovo,intel,i5,3320m,2.60,0,3435,lenovo," lenovo thinkpad x230t 3435-22u tablet pc - 3rd generation intel core i5-3320m 2.6ghz, 4gb ddr3, 500gb hdd, 12.5 multi-touch display, windows 7 professional 64-bit at tigerdirect.com",2, 12 2 22u 3320m 3435 3rd 4gb 5 500gb 64 6ghz 7 at ddr3 display generation i5 intel lenovo multi professional tablet thinkpad tigerdirect touch windows x230t, 12 2 22u 3320m 3435 3rd 4gb 5 500gb 64 6ghz 7 at bit com core ddr3 display generation hdd i5 intel lenovo multi pc professional tablet thinkpad tigerdirect touch windows x230t
680488,0,intel,i3,4200u,0,0,0,0," ibm multisync android4.0 2355 dominator-895;9s7-1763a2-895 pscluu-01e004 - i3 7 4.0 ips | i5-4200u 100 - ram - gb graphite laptops laptop,wholesale black",2, 0 0 01e004 100 1763a2 2355 4 4200u 7 895 895 9s7 android4 black dominator gb graphite i3 i5 ibm multisync pscluu ram wholesale, 0 0 01e004 100 1763a2 2355 4 4200u 7 895 895 9s7 android4 black dominator gb graphite i3 i5 ibm ips laptop laptops multisync pscluu ram wholesale
418345,acer,intel,i5,4700m,0,0,0,acer," 18 f3q81us#aba acer 4"" 64-bit core 1080p 4700mq (newest windows hdd pouces (8 2.70 ms i5, nm10chipset processor 15.4"" hd used",2, 1080p 15 18 2 4 4 4700mq 64 70 8 aba acer f3q81us hd i5 ms newest nm10chipset pouces used windows, 1080p 15 18 2 4 4 4700mq 64 70 8 aba acer bit core f3q81us hd hdd i5 ms newest nm10chipset pouces processor used windows
795180,0,intel,i5,0,0,0,0,0," - product 14 touchscreen intel pro thinkpad c2 - hdd 6"" i5, hd / / | gb 320 500gb",1, 14 320 500gb 6 c2 gb hd i5 intel pro thinkpad touchscreen, 14 320 500gb 6 c2 gb hd hdd i5 intel pro product thinkpad touchscreen
1188396,dell,intel,i7,4500u,0,0,0,dell, dell cf-31walahrm dominatorpro-890 i7 multipurpose led screen price core working dell switching uk australia | nvidia ebay ebay mini ram 320 768 i7-4500u - - -,2, 31walahrm 320 4500u 768 890 cf dell dell dominatorpro ebay ebay i7 i7 mini multipurpose nvidia price ram screen switching uk working, 31walahrm 320 4500u 768 890 australia cf core dell dell dominatorpro ebay ebay i7 i7 led mini multipurpose nvidia price ram screen switching uk working
934452,hp,0,0,0,0,0,0,hp," one 15.6"" : 20al008yus hp antivirus",0, 15 20al008yus 6 antivirus hp one, 15 20al008yus 6 antivirus hp one
41532,lenovo,intel,i7,0,0,0,0,lenovo," lenovo yoga gt70 14 led i7 1 i7 i7 hd windows 2 win 16gb inch,laptop inch - pc ebay ram -",1, 1 14 16gb 2 ebay gt70 hd i7 i7 i7 lenovo ram windows yoga, 1 14 16gb 2 ebay gt70 hd i7 i7 i7 inch inch laptop led lenovo pc ram win windows yoga
999999,0,amd,athlon,0,0,0,0,0," 11.6 ativ e6540 macbook i7 hours laptop 4gb athlon l-162991 | win gps 10inch 9 accessories - pc,android4.0 core cheap - gb",2, 0 10inch 11 162991 4gb 6 9 android4 athlon ativ e6540 gb gps hours i7 l macbook, 0 10inch 11 162991 4gb 6 9 accessories android4 athlon ativ cheap core e6540 gb gps hours i7 l laptop macbook pc win
1008198,lenovo,intel,i3,4300m,0,0,0,lenovo," lenovo latitude 2740p 20cd android notebook - (81y6554) : i3 computer i5 250gb i5-4300m 7 | sw hdd,",1, 20cd 250gb 2740p 4300m 7 81y6554 android computer i3 i5 i5 latitude lenovo sw, 20cd 250gb 2740p 4300m 7 81y6554 android computer hdd i3 i5 i5 latitude lenovo notebook sw
1204806,0,intel,i5,0,0,0,0,0," panasonic toughbook x2 e5430, 2 - foundation 8gb intel i5 kb 8 laptop | phone ebay",1, 2 8 8gb e5430 ebay foundation i5 intel kb panasonic phone toughbook x2, 2 8 8gb e5430 ebay foundation i5 intel kb laptop panasonic phone toughbook x2
696910,dell,intel,0,0,0,0,t410s,dell," dell thinkpad x230 t410s 15.6 14"" intel android notebook-black - ghz 64 pro pro 7200rpm paper | pc | - - reader, burner, dvd-writer - ram, lg dvd-writer",2, 14 15 6 64 7200rpm android black burner dell dvd dvd ghz intel lg paper pro pro ram reader t410s thinkpad writer writer x230, 14 15 6 64 7200rpm android black burner dell dvd dvd ghz intel lg notebook paper pc pro pro ram reader t410s thinkpad writer writer x230
967246,lenovo,intel,i5,3320m,0,4 gb ram,3435,lenovo," lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology",2, 12 3320m 3435 4 5 500 64 7 gb gb i5 lenovo pro ram tablet thinkpad windows x230, 12 3320m 3435 4 5 500 64 7 bit core gb gb hdd i5 lenovo pro ram tablet thinkpad vology windows x230
410199,lenovo,intel,i5,3210m,0,4 gb ram,2320,lenovo," lenovo thinkpad x230 2320 - 12.5"" - core i5 3210m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 500 gb hdd - vology",2, 12 2320 3210m 4 5 500 64 64 7 8 gb gb i5 lenovo pro pro ram thinkpad windows windows x230, 12 2320 3210m 4 5 500 64 64 7 8 bit bit core downgrade gb gb hdd i5 lenovo pro pro ram thinkpad vology windows windows x230
451162,lenovo,intel,i5,2540m,0,4 gb ram,4290,lenovo," lenovo thinkpad x220 4290 - 12.5"" - core i5 2540m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology",2, 12 2540m 320 4 4290 5 64 7 gb gb i5 lenovo pro ram thinkpad windows x220, 12 2540m 320 4 4290 5 64 7 bit core gb gb hdd i5 lenovo pro ram thinkpad vology windows x220
410206,0,0,0,0,0,0,0,0," 10 chromebook c55d-a5170 12.5"" 15k",0, 10 12 15k 5 a5170 c55d chromebook, 10 12 15k 5 a5170 c55d chromebook
615011,dell,intel,0,0,0,0,0,dell, dell elitebook good os hdd+20 core - 2ghz 3ghz intel duo bt gb - computer - / is ebay,1, 20 2ghz 3ghz bt computer dell duo ebay elitebook gb good intel is os, 20 2ghz 3ghz bt computer core dell duo ebay elitebook gb good hdd intel is os
639592,hp,intel,0,0,0,0,0,hp," hp gryphon - black d3w22aw#aba 571g - ghz intel a8 cam 3g (off-lease) | touchscreen intel ram, 022099450788 - downgrade 128 professional - on - 1 tp500la-eb31t -",2, 022099450788 1 128 3g 571g a8 aba black cam d3w22aw eb31t ghz gryphon hp intel intel lease off on professional ram touchscreen tp500la, 022099450788 1 128 3g 571g a8 aba black cam d3w22aw downgrade eb31t ghz gryphon hp intel intel lease off on professional ram touchscreen tp500la
1139304,lenovo,intel,0,520m,0,0,0,lenovo, lenovo thinkpad d620 n2830 small-in-one 250 notebook 520m pc ultrabook laptop windows gtx 10.1 | ebay 4 for on - product gb gb - standard intel - -,2, 1 10 250 4 520m d620 ebay for gb gb gtx in intel lenovo n2830 on one small standard thinkpad ultrabook windows, 1 10 250 4 520m d620 ebay for gb gb gtx in intel laptop lenovo n2830 notebook on one pc product small standard thinkpad ultrabook windows
688746,hp,0,0,0,0,0,0,hp, vology - gb rugged hp 3448 proone,0, 3448 gb hp proone rugged, 3448 gb hp proone rugged vology
787055,lenovo,intel,i7,3667u,0,8 gb ram,3460,lenovo," lenovo thinkpad x1 carbon touch 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 180 gb ssd - vology",2, 14 180 3460 3667u 64 8 8 carbon gb gb i7 lenovo pro ram thinkpad touch windows x1, 14 180 3460 3667u 64 8 8 bit carbon core gb gb i7 lenovo pro ram ssd thinkpad touch vology windows x1
664181,lenovo,intel,0,4600u,0,0,0,lenovo," lenovo precision e6400 y50 11.6"" core 4gb warranty laptop 4600u usb - new product intel - drive, pro",1, 11 4600u 4gb 6 drive e6400 intel lenovo new precision pro usb warranty y50, 11 4600u 4gb 6 core drive e6400 intel laptop lenovo new precision pro product usb warranty y50
